  * /home/radhadk260501/esim-workspace/mixed_circuit_mux/mixed_circuit_mux.cir
  Transient Analysis  Wed Mar  2 10:24:53  2022
--------------------------------------------------------------------------------
Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.064000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.192000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.448000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
12	1.448002e-03	0.000000e+00	0.000000e+00	0.000000e+00	
13	1.448002e-03	-4.00000e-05	0.000000e+00	0.000000e+00	
14	1.448002e-03	-1.20000e-04	0.000000e+00	0.000000e+00	
15	1.448002e-03	-1.99373e-04	0.000000e+00	0.000000e+00	
16	1.448002e-03	-2.94466e-04	0.000000e+00	0.000000e+00	
17	1.448002e-03	-4.84652e-04	0.000000e+00	0.000000e+00	
18	1.448002e-03	-8.65024e-04	0.000000e+00	0.000000e+00	
19	1.448002e-03	-1.62577e-03	0.000000e+00	0.000000e+00	
20	1.448003e-03	-3.14726e-03	0.000000e+00	0.000000e+00	
21	1.448003e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
22	1.448003e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
23	1.448003e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
24	1.448003e-03	-5.00000e-03	0.000000e+00	0.000000e+00	
25	1.448004e-03	-4.99999e-03	0.000000e+00	0.000000e+00	
26	1.448004e-03	-4.99999e-03	0.000000e+00	0.000000e+00	
27	1.448006e-03	-4.99998e-03	0.000000e+00	0.000000e+00	
28	1.448008e-03	-4.99997e-03	0.000000e+00	0.000000e+00	
29	1.448014e-03	-4.99994e-03	0.000000e+00	0.000000e+00	
30	1.448025e-03	-4.99989e-03	0.000000e+00	0.000000e+00	
31	1.448047e-03	-4.99978e-03	0.000000e+00	0.000000e+00	
32	1.448091e-03	-4.99956e-03	0.000000e+00	0.000000e+00	
33	1.448179e-03	-4.99912e-03	0.000000e+00	0.000000e+00	
34	1.448355e-03	-4.99824e-03	0.000000e+00	0.000000e+00	
35	1.448706e-03	-4.99648e-03	0.000000e+00	0.000000e+00	
36	1.449409e-03	-4.99297e-03	0.000000e+00	0.000000e+00	
37	1.450816e-03	-4.98595e-03	0.000000e+00	0.000000e+00	
38	1.453628e-03	-4.97195e-03	0.000000e+00	0.000000e+00	
39	1.459254e-03	-4.94406e-03	0.000000e+00	0.000000e+00	
40	1.470505e-03	-4.88874e-03	0.000000e+00	0.000000e+00	
41	1.493007e-03	-4.77996e-03	0.000000e+00	0.000000e+00	
42	1.538011e-03	-4.56958e-03	0.000000e+00	0.000000e+00	
43	1.628020e-03	-4.17599e-03	0.000000e+00	0.000000e+00	
44	1.808037e-03	-3.48632e-03	0.000000e+00	0.000000e+00	
45	2.000000e-03	-2.87568e-03	0.000000e+00	0.000000e+00	
46	2.036003e-03	-2.77575e-03	0.000000e+00	0.000000e+00	
47	2.108010e-03	-2.58282e-03	0.000000e+00	0.000000e+00	
48	2.252024e-03	-2.23584e-03	0.000000e+00	0.000000e+00	
49	2.540051e-03	-1.67293e-03	0.000000e+00	0.000000e+00	
50	3.116105e-03	-9.24730e-04	0.000000e+00	0.000000e+00	
51	3.655319e-03	-5.31989e-04	0.000000e+00	0.000000e+00	
52	4.406679e-03	-2.41431e-04	0.000000e+00	0.000000e+00	
53	5.164869e-03	-1.08698e-04	0.000000e+00	0.000000e+00	
54	6.293456e-03	-3.02761e-05	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	7.579805e-03	-6.57464e-06	0.000000e+00	0.000000e+00	
56	9.640379e-03	9.807851e-08	0.000000e+00	0.000000e+00	
57	1.244172e-02	-1.63693e-08	0.000000e+00	0.000000e+00	
58	1.804442e-02	7.756938e-09	0.000000e+00	0.000000e+00	
59	2.924980e-02	-5.40731e-09	0.000000e+00	0.000000e+00	
60	5.166056e-02	4.521255e-09	0.000000e+00	0.000000e+00	
61	9.648209e-02	-4.13500e-09	0.000000e+00	0.000000e+00	
62	1.861251e-01	3.954518e-09	0.000000e+00	0.000000e+00	
63	3.654112e-01	-3.86726e-09	0.000000e+00	0.000000e+00	
64	7.239835e-01	3.824362e-09	0.000000e+00	0.000000e+00	
65	1.441128e+00	-3.80309e-09	0.000000e+00	0.000000e+00	
66	2.241128e+00	3.784122e-09	0.000000e+00	0.000000e+00	
67	2.502000e+00	-3.72654e-09	0.000000e+00	0.000000e+00	
68	2.502100e+00	-3.38776e-09	0.000000e+00	0.000000e+00	
69	2.502300e+00	-2.77181e-09	0.000000e+00	0.000000e+00	
70	2.502700e+00	-1.84787e-09	0.000000e+00	0.000000e+00	
71	2.503000e+00	-1.36582e-09	0.000000e+00	0.000000e+00	
72	2.503080e+00	-1.26465e-09	0.000000e+00	0.000000e+00	
73	2.503240e+00	-1.07729e-09	0.000000e+00	0.000000e+00	
74	2.503560e+00	-7.80108e-10	0.000000e+00	0.000000e+00	
75	2.504200e+00	-4.01874e-10	0.000000e+00	0.000000e+00	
76	2.505480e+00	-8.82161e-11	0.000000e+00	0.000000e+00	
77	2.508040e+00	1.083356e-11	0.000000e+00	0.000000e+00	
78	2.513160e+00	-4.74729e-12	0.000000e+00	0.000000e+00	
79	2.523400e+00	3.195891e-12	0.000000e+00	0.000000e+00	
80	2.543880e+00	-2.62723e-12	0.000000e+00	0.000000e+00	
81	2.584840e+00	2.382605e-12	0.000000e+00	0.000000e+00	
82	2.666760e+00	-2.26904e-12	0.000000e+00	0.000000e+00	
83	2.830600e+00	2.214312e-12	0.000000e+00	0.000000e+00	
84	3.158280e+00	-2.18745e-12	0.000000e+00	0.000000e+00	
85	3.813640e+00	2.174136e-12	0.000000e+00	0.000000e+00	
86	4.613640e+00	-2.16329e-12	0.000000e+00	0.000000e+00	
87	5.001000e+00	2.141067e-12	0.000000e+00	0.000000e+00	
88	5.001100e+00	1.946423e-12	0.000000e+00	0.000000e+00	
89	5.001300e+00	1.592526e-12	0.000000e+00	0.000000e+00	
90	5.001700e+00	1.061683e-12	0.000000e+00	0.000000e+00	
91	5.002000e+00	7.847230e-13	0.000000e+00	0.000000e+00	
92	5.002080e+00	7.265967e-13	0.000000e+00	0.000000e+00	
93	5.002240e+00	6.189545e-13	0.000000e+00	0.000000e+00	
94	5.002560e+00	4.482109e-13	0.000000e+00	0.000000e+00	
95	5.003000e+00	2.865624e-13	0.000000e+00	0.000000e+00	
96	5.003000e+00	2.865616e-13	0.000000e+00	0.000000e+00	
97	5.003000e+00	5.000000e-04	0.000000e+00	0.000000e+00	
98	5.003000e+00	1.500000e-03	0.000000e+00	0.000000e+00	
99	5.003000e+00	3.499999e-03	0.000000e+00	0.000000e+00	
100	5.003000e+00	4.999997e-03	0.000000e+00	0.000000e+00	
101	5.003000e+00	4.999997e-03	0.000000e+00	0.000000e+00	
102	5.003000e+00	4.999996e-03	0.000000e+00	0.000000e+00	
103	5.003000e+00	4.999995e-03	0.000000e+00	0.000000e+00	
104	5.003000e+00	4.999991e-03	0.000000e+00	0.000000e+00	
105	5.003000e+00	4.999985e-03	0.000000e+00	0.000000e+00	
106	5.003000e+00	4.999972e-03	0.000000e+00	0.000000e+00	
107	5.003000e+00	4.999947e-03	0.000000e+00	0.000000e+00	
108	5.003000e+00	4.999895e-03	0.000000e+00	0.000000e+00	
109	5.003000e+00	4.999793e-03	0.000000e+00	0.000000e+00	
110	5.003000e+00	4.999588e-03	0.000000e+00	0.000000e+00	
111	5.003000e+00	4.999179e-03	0.000000e+00	0.000000e+00	
112	5.003000e+00	4.998360e-03	0.000000e+00	0.000000e+00	

Index   time            a3#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	5.003001e+00	4.996722e-03	0.000000e+00	0.000000e+00	
114	5.003001e+00	4.993449e-03	0.000000e+00	0.000000e+00	
115	5.003003e+00	4.986908e-03	0.000000e+00	0.000000e+00	
116	5.003005e+00	4.973852e-03	0.000000e+00	0.000000e+00	
117	5.003010e+00	4.947843e-03	0.000000e+00	0.000000e+00	
118	5.003021e+00	4.896232e-03	0.000000e+00	0.000000e+00	
119	5.003042e+00	4.794616e-03	0.000000e+00	0.000000e+00	
120	5.003084e+00	4.597646e-03	0.000000e+00	0.000000e+00	
121	5.003168e+00	4.227493e-03	0.000000e+00	0.000000e+00	
122	5.003336e+00	3.573129e-03	0.000000e+00	0.000000e+00	
123	5.003671e+00	2.546436e-03	0.000000e+00	0.000000e+00	
124	5.004062e+00	1.714198e-03	0.000000e+00	0.000000e+00	
125	5.004435e+00	1.174949e-03	0.000000e+00	0.000000e+00	
126	5.004833e+00	7.848373e-04	0.000000e+00	0.000000e+00	
127	5.005207e+00	5.379100e-04	0.000000e+00	0.000000e+00	
128	5.005597e+00	3.622219e-04	0.000000e+00	0.000000e+00	
